source,program,used_default_cpp,cents_per_point,flight_numbers,cabin,stops,connections,carriers,remaining_seats,bookable,comparable,depart_time,arrive_time,duration_minutes,mileage_cost,taxes_amount,taxes_currency,taxes_usd,fx_source,points_value_usd,effective_usd,stop_penalty_usd,duration_penalty_usd,time_penalty_usd,next_day_penalty_usd,seat_credit_usd,score,expensive_flag,dynamic_price_threshold_usd,flags,aircraft,fare_classes,availability_id,trip_id,departs_at_raw,arrives_at_raw,alternate_count,alternates
united,United MileagePlus,False,1.2,"UA5865, UA1334",economy,1,ORD,"UA, UA",9,True,True,12:35,18:46,551,28800,5.6,USD,5.6,cache:2026-06-27,345.6,351.2,50.0,45.92,0.0,0,18.0,429.12,False,428.0,,"Embraer E175, Airbus A321neo","YN, YN",38Jp5pBd3daE8gO480orGyzBApT,3FKKP4tNlLOMLbkRwnwCx68s0KT,2026-12-16T12:35:00Z,2026-12-16T18:46:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AA3311, AA2294",economy,1,CLT,AA,9,True,True,17:20,22:49,509,22500,18.1,USD,18.1,cache:2026-06-27,337.5,355.6,50.0,42.42,0.0,0,18.0,430.02,False,428.0,,"Airbus A319, Airbus A321","T, T",37WvqoDrmsFZtxaksIzmWDEd23E,38ZoWBWr9Wuy2Ebe69HuOvm5fPp,2026-12-16T17:20:00Z,2026-12-16T22:49:00Z,0,
united,United MileagePlus,False,1.2,"UA2302, UA1812",economy,1,DEN,"UA, UA",9,True,True,08:55,15:17,562,28900,5.6,USD,5.6,cache:2026-06-27,346.8,352.4,50.0,46.83,0.0,0,18.0,431.23,False,428.0,,"Airbus A320, Airbus A321neo","YN, YN",38Jp5pBd3daE8gO480orGyzBApT,39iQIE1yPOOQDF3JDBDuE2emzkh,2026-12-16T08:55:00Z,2026-12-16T15:17:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AA3195, AA2569",economy,1,CLT,AA,9,True,True,12:00,17:51,531,22500,18.1,USD,18.1,cache:2026-06-27,337.5,355.6,50.0,44.25,0.0,0,18.0,431.85,False,428.0,,"Airbus A320, Airbus A321","T, T",37WvqoDrmsFZtxaksIzmWDEd23E,38ZoWAhbX6wNyyHN33ebkEVnLFo,2026-12-16T12:00:00Z,2026-12-16T17:51:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS313, AS1364",economy,1,SEA,AS,5,True,True,07:00,13:48,588,22500,5.6,USD,5.6,cache:2026-06-27,337.5,343.1,50.0,49.0,0.0,0,10.0,432.1,False,428.0,,"Boeing 737-900, Boeing 737-900","Q, Q",37WvqoDrmsFZtxaksIzmWDEd23E,38ZoW6KabMWWwbMtReYJ86A6Lgl,2026-12-16T07:00:00Z,2026-12-16T13:48:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AA2376, AA2294",economy,1,CLT,AA,9,True,True,15:31,22:49,618,22500,18.1,USD,18.1,cache:2026-06-27,337.5,355.6,50.0,51.5,0.0,0,18.0,439.1,False,428.0,,"Airbus A319, Airbus A321","T, T",37WvqoDrmsFZtxaksIzmWDEd23E,38ZoWBMsLzTATx63RVwix0YKIln,2026-12-16T15:31:00Z,2026-12-16T22:49:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AA2582, AA2569",economy,1,CLT,AA,9,True,True,10:29,17:51,622,22500,18.1,USD,18.1,cache:2026-06-27,337.5,355.6,50.0,51.83,0.0,0,18.0,439.43,False,428.0,,"Airbus A319, Airbus A321","T, T",37WvqoDrmsFZtxaksIzmWDEd23E,38ZoW6Pz54JAKQBTvmzESAZfzY5,2026-12-16T10:29:00Z,2026-12-16T17:51:00Z,0,
united,United MileagePlus,False,1.2,"UA5353, UA762",economy,1,ORD,"UA, UA",9,True,True,07:30,14:41,611,29700,5.6,USD,5.6,cache:2026-06-27,356.4,362.0,50.0,50.92,0.0,0,18.0,444.92,False,428.0,,"Embraer E175, Boeing 737 MAX 9","YN, YN",38Jp5pBd3daE8gO480orGyzBApT,3FKKPA7TmBOgzgIe4IbXGCbeUfl,2026-12-16T07:30:00Z,2026-12-16T14:41:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS313, AS1379",economy,1,SEA,AS,5,True,True,07:00,15:49,709,22500,11.2,USD,11.2,cache:2026-06-27,337.5,348.7,50.0,59.08,0.0,0,10.0,447.78,False,428.0,,"Boeing 737-900, Boeing 737-900","Q, Q",37WvqoDrmsFZtxaksIzmWDEd23E,38ZoW7MvJ68WSe6jXtvkEXDuAEr,2026-12-16T07:00:00Z,2026-12-16T15:49:00Z,0,
united,United MileagePlus,False,1.2,"UA6168, UA1147",economy,1,IAD,"UA, UA",9,True,True,06:00,11:20,500,26800,5.6,USD,5.6,cache:2026-06-27,321.6,327.2,50.0,41.67,50.0,0,18.0,450.87,False,428.0,early departure,"Embraer E175, Boeing 777","YN, YN",38Jp5pBd3daE8gO480orGyzBApT,39iQI6ZDlpgtx95GvzVgCdpRw9I,2026-12-16T06:00:00Z,2026-12-16T11:20:00Z,0,
united,United MileagePlus,False,1.2,"UA5353, UA2610",economy,1,ORD,"UA, UA",9,True,True,07:30,11:31,421,31900,5.6,USD,5.6,cache:2026-06-27,382.8,388.4,50.0,35.08,0.0,0,18.0,455.48,False,428.0,,"Embraer E175, Boeing 757-300","YN, YN",38Jp5pBd3daE8gO480orGyzBApT,3FKKP4Q2C1CEtdqIu44tvPCHr5y,2026-12-16T07:30:00Z,2026-12-16T11:31:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS313, AS1463",economy,1,SEA,AS,5,True,True,07:00,17:57,837,22500,11.2,USD,11.2,cache:2026-06-27,337.5,348.7,50.0,69.75,0.0,0,10.0,458.45,False,428.0,,"Boeing 737-900, Boeing 737-900","Q, Q",37WvqoDrmsFZtxaksIzmWDEd23E,3BX4ahPEWSv0mVdQUqCGAmHeGwe,2026-12-16T07:00:00Z,2026-12-16T17:57:00Z,0,
united,United MileagePlus,False,1.2,"UA5865, UA2866",economy,1,ORD,"UA, UA",9,True,True,12:35,19:28,593,31200,5.6,USD,5.6,cache:2026-06-27,374.4,380.0,50.0,49.42,0.0,0,18.0,461.42,False,428.0,,"Embraer E175, Boeing 737 MAX 9","YN, YN",38Jp5pBd3daE8gO480orGyzBApT,3FKKP45UEZn9WNX9ODCneOjOTPy,2026-12-16T12:35:00Z,2026-12-16T19:28:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AA1227, AA2569",economy,1,CLT,AA,9,True,True,07:12,17:51,819,22500,23.7,USD,23.7,cache:2026-06-27,337.5,361.2,50.0,68.25,0.0,0,18.0,461.45,False,428.0,,"Airbus A319, Airbus A321","T, T",37WvqoDrmsFZtxaksIzmWDEd23E,38ZoW5TVyDHgxR5UqhMddcMjSSS,2026-12-16T07:12:00Z,2026-12-16T17:51:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS313, AS590",economy,1,SEA,AS,5,True,True,07:00,18:59,899,22500,11.2,USD,11.2,cache:2026-06-27,337.5,348.7,50.0,74.92,0.0,0,10.0,463.62,False,428.0,,"Boeing 737-900, Boeing 737-900","Q, Q",37WvqoDrmsFZtxaksIzmWDEd23E,3BX4ahGx0eT8qDEk5Kj0Cb3O4am,2026-12-16T07:00:00Z,2026-12-16T18:59:00Z,0,
united,United MileagePlus,False,1.2,"UA5353, UA543",economy,1,ORD,"UA, UA",9,True,True,07:30,13:11,521,31900,5.6,USD,5.6,cache:2026-06-27,382.8,388.4,50.0,43.42,0.0,0,18.0,463.82,False,428.0,,"Embraer E175, Boeing 787-8","YN, YN",38Jp5pBd3daE8gO480orGyzBApT,3FKKPAJAmiJY8BDsGSuf4Xuo3PT,2026-12-16T07:30:00Z,2026-12-16T13:11:00Z,0,
delta,Delta SkyMiles,False,1.2,"DL883, DL2197",economy,1,LAX,"DL, DL",6,True,True,15:50,20:18,448,32100,5.6,USD,5.6,cache:2026-06-27,385.2,390.8,50.0,37.33,0.0,0,12.0,466.13,False,428.0,,"Airbus A320, Boeing 737-900","NU, NU",38V5jHQdO1LTHEQKzLxFx6tXM6l,3DbM1V9gIdRxGOd4TCaaDELYSN6,2026-12-16T15:50:00Z,2026-12-16T20:18:00Z,0,
delta,Delta SkyMiles,False,1.2,"DL1467, DL681",economy,1,ATL,"DL, DL",9,True,True,15:55,21:35,520,32100,5.6,USD,5.6,cache:2026-06-27,385.2,390.8,50.0,43.33,0.0,0,18.0,466.13,False,428.0,,"Airbus A321, Airbus A320","NU, NU",38V5jHQdO1LTHEQKzLxFx6tXM6l,39kW1TXq1Nz1Gp7JbRgra9YPJJM,2026-12-16T15:55:00Z,2026-12-16T21:35:00Z,0,
delta,Delta SkyMiles,False,1.2,"DL1983, DL517",economy,1,ATL,"DL, DL",9,True,True,13:45,19:37,532,32100,5.6,USD,5.6,cache:2026-06-27,385.2,390.8,50.0,44.33,0.0,0,18.0,467.13,False,428.0,,"Airbus A321, Boeing 737-900","NU, NU",38V5jHQdO1LTHEQKzLxFx6tXM6l,3Cw7HMCbNkA1j9taAxPuBbN3IBl,2026-12-16T13:45:00Z,2026-12-16T19:37:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS313, AS1385",economy,1,SEA,AS,5,True,True,07:00,20:17,977,22500,11.2,USD,11.2,cache:2026-06-27,337.5,348.7,50.0,81.42,0.0,0,10.0,470.12,False,428.0,,"Boeing 737-900, Boeing 737-900","Q, Q",37WvqoDrmsFZtxaksIzmWDEd23E,38ZoW9nRMqS9B87SBWjbevKiyUE,2026-12-16T07:00:00Z,2026-12-16T20:17:00Z,0,
delta,Delta SkyMiles,False,1.2,"DL2856, DL823",economy,1,ATL,"DL, DL",9,True,True,10:30,17:11,581,32100,5.6,USD,5.6,cache:2026-06-27,385.2,390.8,50.0,48.42,0.0,0,18.0,471.22,False,428.0,,"Airbus A321, Boeing 737-900","NU, NU",38V5jHQdO1LTHEQKzLxFx6tXM6l,3Ezve5zBG9Z6JyiWCcgqIB0LUTG,2026-12-16T10:30:00Z,2026-12-16T17:11:00Z,0,
delta,Delta SkyMiles,False,1.2,"DL1467, DL545",economy,1,ATL,"DL, DL",9,True,True,15:55,22:51,596,32100,5.6,USD,5.6,cache:2026-06-27,385.2,390.8,50.0,49.67,0.0,0,18.0,472.47,False,428.0,,"Airbus A321, Boeing 737-900","NU, NU",38V5jHQdO1LTHEQKzLxFx6tXM6l,3F3T7oe3POt3ihWrNdLTlBHKcAO,2026-12-16T15:55:00Z,2026-12-16T22:51:00Z,0,
delta,Delta SkyMiles,False,1.2,"DL2188, DL517",economy,1,ATL,"DL, DL",9,True,True,12:15,19:37,622,32100,5.6,USD,5.6,cache:2026-06-27,385.2,390.8,50.0,51.83,0.0,0,18.0,474.63,False,428.0,,"Airbus A321, Boeing 737-900","NU, NU",38V5jHQdO1LTHEQKzLxFx6tXM6l,3FKK2uJDY7luTOVcLWAucDefQPO,2026-12-16T12:15:00Z,2026-12-16T19:37:00Z,0,
delta,Delta SkyMiles,False,1.2,"DL3175, DL823",economy,1,ATL,"DL, DL",9,True,True,09:30,17:11,641,32100,5.6,USD,5.6,cache:2026-06-27,385.2,390.8,50.0,53.42,0.0,0,18.0,476.22,False,428.0,,"Airbus A321, Boeing 737-900","NU, NU",38V5jHQdO1LTHEQKzLxFx6tXM6l,3FKK2qmyE63SLRDOOlAdCr4AVQi,2026-12-16T09:30:00Z,2026-12-16T17:11:00Z,0,
delta,Delta SkyMiles,False,1.2,"DL1983, DL681",economy,1,ATL,"DL, DL",9,True,True,13:45,21:35,650,32100,5.6,USD,5.6,cache:2026-06-27,385.2,390.8,50.0,54.17,0.0,0,18.0,476.97,False,428.0,,"Airbus A321, Airbus A320","NU, NU",38V5jHQdO1LTHEQKzLxFx6tXM6l,3FKK2soCsR5rD8DP18zxIZpTLqz,2026-12-16T13:45:00Z,2026-12-16T21:35:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS313, AS1318",economy,1,SEA,AS,5,True,True,07:00,22:09,1089,22500,11.2,USD,11.2,cache:2026-06-27,337.5,348.7,50.0,90.75,0.0,0,10.0,479.45,False,428.0,,"Boeing 737-900, Boeing 737-900","Q, Q",37WvqoDrmsFZtxaksIzmWDEd23E,38ZoW5zoz0ejsuzkMRzpaQtYWha,2026-12-16T07:00:00Z,2026-12-16T22:09:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AA1739, AA2651",economy,1,CLT,AA,7,True,True,06:00,12:31,571,22500,18.1,USD,18.1,cache:2026-06-27,337.5,355.6,50.0,47.58,50.0,0,14.0,489.18,False,428.0,early departure,"Airbus A319, Airbus A321","T, T",37WvqoDrmsFZtxaksIzmWDEd23E,3FVS7iWlJwyYGyjK9Fs6QMvUt65,2026-12-16T06:00:00Z,2026-12-16T12:31:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS327, AS1318",economy,1,SEA,AS,9,True,True,16:46,22:09,503,27500,5.6,USD,5.6,cache:2026-06-27,412.5,418.1,50.0,41.92,0.0,0,18.0,492.02,False,428.0,,"Boeing 737-900, Boeing 737-900","N, N",37WvqoDrmsFZtxaksIzmWDEd23E,38ZoW8EBbtGpDhx1S2yjUtTAfwS,2026-12-16T16:46:00Z,2026-12-16T22:09:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS313, AS2028, AS650",economy,2,"SEA, PDX",AS,5,True,True,07:00,16:23,743,22500,5.6,USD,5.6,cache:2026-06-27,337.5,343.1,100.0,61.92,0.0,0,10.0,495.02,False,428.0,exceeds_preferred_stops,"Boeing 737-900, Embraer E175, Boeing 737-900","Q, Q, Q",37WvqoDrmsFZtxaksIzmWDEd23E,38ZoW5tMorCXfb4ybL076fCtDb5,2026-12-16T07:00:00Z,2026-12-16T16:23:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS313, AS2346, AS650",economy,2,"SEA, PDX",AS,5,True,True,07:00,16:23,743,22500,5.6,USD,5.6,cache:2026-06-27,337.5,343.1,100.0,61.92,0.0,0,10.0,495.02,False,428.0,exceeds_preferred_stops,"Boeing 737-900, Embraer E175, Boeing 737-900","Q, Q, Q",37WvqoDrmsFZtxaksIzmWDEd23E,38ZoWAkIG9zZwyzofR2oX7wOVKr,2026-12-16T07:00:00Z,2026-12-16T16:23:00Z,0,
